-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.3138105869293213
-2.0,0.34867843985557556,-2.0
-2.0,-2.0,0.3874204754829407
-2.0,0.4304672181606293,-2.0
-2.0,-2.0,0.4782969057559967
-2.0,0.5314409732818604,-2.0
-2.0,0.5904899835586548,-2.0
-2.0,0.6560999751091003,-2.0
-2.0,0.7289999723434448,-2.0
-2.0,0.8100000023841858,-2.0
-2.0,0.8999999761581421,-2.0
-2.0,1.0,-2.0
-2.0,-2.0,0.3138105869293213
-2.0,-2.0,0.34867843985557556
-2.0,-2.0,0.3874204754829407
-2.0,-2.0,0.4304672181606293
-2.0,0.4782969057559967,-2.0
0.5314409732818604,-2.0,-2.0
-2.0,-2.0,0.5904899835586548
0.6560999751091003,-2.0,-2.0
-2.0,0.7289999723434448,-2.0
-2.0,-2.0,0.8100000023841858
-2.0,0.8999999761581421,-2.0
1.0,-2.0,-2.0
-2.0,-2.0,-0.3138105869293213
-2.0,-2.0,-0.34867843985557556
-2.0,-2.0,-0.3874204754829407
-2.0,-2.0,-0.4304672181606293
-2.0,-0.4782969057559967,-2.0
-0.5314409732818604,-2.0,-2.0
-2.0,-2.0,-0.5904899835586548
-0.6560999751091003,-2.0,-2.0
-2.0,-0.7289999723434448,-2.0
-2.0,-2.0,-0.8100000023841858
-0.8999999761581421,-2.0,-2.0
-2.0,-1.0,-2.0
-2.0,-2.0,-0.3138105869293213
-0.34867843985557556,-2.0,-2.0
-2.0,-0.3874204754829407,-2.0
-2.0,-2.0,-0.4304672181606293
-2.0,-0.4782969057559967,-2.0
-0.5314409732818604,-2.0,-2.0
-2.0,-2.0,-0.5904899835586548
-0.6560999751091003,-2.0,-2.0
-2.0,-0.7289999723434448,-2.0
-2.0,-2.0,-0.8100000023841858
-0.8999999761581421,-2.0,-2.0
-2.0,-1.0,-2.0
-2.0,-2.0,-0.6560999751091003
-0.7289999723434448,-2.0,-2.0
-2.0,-2.0,-0.8100000023841858
-0.8999999761581421,-2.0,-2.0
-2.0,-2.0,-1.0
-2.0,-2.0,-0.6560999751091003
-2.0,-0.7289999723434448,-2.0
-2.0,-2.0,-0.8100000023841858
-2.0,-2.0,-0.8999999761581421
-1.0,-2.0,-2.0
-2.0,0.6560999751091003,-2.0
-2.0,0.7289999723434448,-2.0
-2.0,-2.0,0.8100000023841858
-2.0,0.8999999761581421,-2.0
-2.0,1.0,-2.0
-2.0,0.6560999751091003,-2.0
-2.0,-2.0,0.7289999723434448
-2.0,-2.0,0.8100000023841858
-2.0,-2.0,0.8999999761581421
-2.0,1.0,-2.0
-2.0,-2.0,-0.8999999761581421
-2.0,-2.0,-1.0
-2.0,-2.0,-0.8999999761581421
-2.0,-2.0,-1.0
-2.0,0.8999999761581421,-2.0
-2.0,1.0,-2.0
-2.0,0.8999999761581421,-2.0
-2.0,-2.0,1.0
-2.0,-2.0,-0.5904899835586548
-2.0,-2.0,-0.6560999751091003
-0.7289999723434448,-2.0,-2.0
-2.0,-2.0,-0.8100000023841858
-0.8999999761581421,-2.0,-2.0
-2.0,-2.0,-1.0
-2.0,-2.0,-0.5904899835586548
-0.6560999751091003,-2.0,-2.0
-2.0,-2.0,-0.7289999723434448
-0.8100000023841858,-2.0,-2.0
-2.0,-2.0,-0.8999999761581421
-1.0,-2.0,-2.0
-2.0,-2.0,0.5904899835586548
-2.0,-2.0,0.6560999751091003
-2.0,-2.0,0.7289999723434448
-2.0,0.8100000023841858,-2.0
-2.0,0.8999999761581421,-2.0
-2.0,1.0,-2.0
-2.0,-2.0,0.5904899835586548
-2.0,-2.0,0.6560999751091003
-2.0,-2.0,0.7289999723434448
-2.0,-2.0,0.8100000023841858
-2.0,0.8999999761581421,-2.0
-2.0,1.0,-2.0
-2.0,-0.8100000023841858,-2.0
-2.0,-2.0,-0.8999999761581421
-2.0,-1.0,-2.0
-2.0,-2.0,-0.8100000023841858
-2.0,-2.0,-0.8999999761581421
-2.0,-1.0,-2.0
-2.0,-2.0,0.8100000023841858
-2.0,0.8999999761581421,-2.0
-2.0,-2.0,1.0
-2.0,-2.0,0.8100000023841858
0.8999999761581421,-2.0,-2.0
-2.0,-2.0,1.0
-2.0,-0.5904899835586548,-2.0
-2.0,-0.6560999751091003,-2.0
-2.0,-2.0,-0.7289999723434448
-2.0,-2.0,-0.8100000023841858
-0.8999999761581421,-2.0,-2.0
-2.0,-2.0,-1.0
-2.0,-2.0,-0.5904899835586548
-0.6560999751091003,-2.0,-2.0
-2.0,-2.0,-0.7289999723434448
-2.0,-0.8100000023841858,-2.0
-0.8999999761581421,-2.0,-2.0
-2.0,-2.0,-1.0
-2.0,-2.0,0.5904899835586548
0.6560999751091003,-2.0,-2.0
-2.0,-2.0,0.7289999723434448
-2.0,0.8100000023841858,-2.0
-2.0,0.8999999761581421,-2.0
-2.0,1.0,-2.0
-2.0,-2.0,0.5904899835586548
-2.0,-2.0,0.6560999751091003
-2.0,-2.0,0.7289999723434448
-2.0,0.8100000023841858,-2.0
-2.0,0.8999999761581421,-2.0
-2.0,1.0,-2.0
-2.0,-2.0,-0.4782969057559967
-2.0,-2.0,-0.5314409732818604
-2.0,-2.0,-0.5904899835586548
-2.0,-2.0,-0.6560999751091003
-2.0,-0.7289999723434448,-2.0
-2.0,-0.8100000023841858,-2.0
-2.0,-0.8999999761581421,-2.0
-2.0,-1.0,-2.0
-2.0,-2.0,-0.4782969057559967
-2.0,-2.0,-0.5314409732818604
-2.0,-2.0,-0.5904899835586548
-2.0,-0.6560999751091003,-2.0
-2.0,-0.7289999723434448,-2.0
-2.0,-0.8100000023841858,-2.0
-2.0,-0.8999999761581421,-2.0
-2.0,-1.0,-2.0
-2.0,0.4782969057559967,-2.0
-2.0,0.5314409732818604,-2.0
-2.0,-2.0,0.5904899835586548
-2.0,-2.0,0.6560999751091003
-2.0,-2.0,0.7289999723434448
-2.0,-2.0,0.8100000023841858
0.8999999761581421,-2.0,-2.0
-2.0,-2.0,1.0
-2.0,-2.0,0.4782969057559967
-2.0,0.5314409732818604,-2.0
-2.0,-2.0,0.5904899835586548
-2.0,-2.0,0.6560999751091003
-2.0,-2.0,0.7289999723434448
-2.0,-2.0,0.8100000023841858
-2.0,-2.0,0.8999999761581421
1.0,-2.0,-2.0
-2.0,0.22876793146133423,-2.0
-2.0,0.25418657064437866,-2.0
-2.0,-2.0,0.2824295461177826
-2.0,-2.0,0.3138105869293213
0.34867843985557556,-2.0,-2.0
-2.0,-2.0,0.3874204754829407
0.4304672181606293,-2.0,-2.0
-2.0,-2.0,0.4782969057559967
0.5314409732818604,-2.0,-2.0
-2.0,-2.0,0.5904899835586548
0.6560999751091003,-2.0,-2.0
-2.0,-2.0,0.7289999723434448
-2.0,0.8100000023841858,-2.0
-2.0,0.8999999761581421,-2.0
1.0,-2.0,-2.0
-2.0,0.22876793146133423,-2.0
-2.0,0.25418657064437866,-2.0
-2.0,-2.0,0.2824295461177826
-2.0,-2.0,0.3138105869293213
-2.0,0.34867843985557556,-2.0
-2.0,-2.0,0.3874204754829407
-2.0,0.4304672181606293,-2.0
-2.0,0.4782969057559967,-2.0
-2.0,0.5314409732818604,-2.0
-2.0,0.5904899835586548,-2.0
-2.0,0.6560999751091003,-2.0
-2.0,0.7289999723434448,-2.0
-2.0,0.8100000023841858,-2.0
-2.0,0.8999999761581421,-2.0
-2.0,1.0,-2.0
-2.0,-2.0,-0.22876793146133423
-2.0,-2.0,-0.25418657064437866
-2.0,-2.0,-0.2824295461177826
-2.0,-0.3138105869293213,-2.0
-2.0,-0.34867843985557556,-2.0
-2.0,-0.3874204754829407,-2.0
-2.0,-0.4304672181606293,-2.0
-2.0,-0.4782969057559967,-2.0
-2.0,-0.5314409732818604,-2.0
-2.0,-2.0,-0.5904899835586548
-0.6560999751091003,-2.0,-2.0
-2.0,-2.0,-0.7289999723434448
-2.0,-0.8100000023841858,-2.0
-0.8999999761581421,-2.0,-2.0
-2.0,-2.0,-1.0
-2.0,-2.0,-0.22876793146133423
-2.0,-2.0,-0.25418657064437866
-0.2824295461177826,-2.0,-2.0
-2.0,-0.3138105869293213,-2.0
-2.0,-0.34867843985557556,-2.0
-2.0,-0.3874204754829407,-2.0
-2.0,-0.4304672181606293,-2.0
-2.0,-0.4782969057559967,-2.0
-2.0,-0.5314409732818604,-2.0
-2.0,-2.0,-0.5904899835586548
-0.6560999751091003,-2.0,-2.0
-2.0,-2.0,-0.7289999723434448
-2.0,-0.8100000023841858,-2.0
-0.8999999761581421,-2.0,-2.0
-2.0,-2.0,-1.0
-2.0,-0.8999999761581421,-2.0
-2.0,-2.0,-1.0
-2.0,-2.0,-0.8999999761581421
-2.0,-1.0,-2.0
-2.0,-2.0,0.8999999761581421
-2.0,-2.0,1.0
-2.0,-2.0,0.8999999761581421
-2.0,-2.0,1.0
-2.0,-2.0,-0.6560999751091003
-2.0,-2.0,-0.7289999723434448
-2.0,-0.8100000023841858,-2.0
-2.0,-2.0,-0.8999999761581421
-2.0,-2.0,-1.0
-2.0,-2.0,-0.6560999751091003
-2.0,-2.0,-0.7289999723434448
-2.0,-2.0,-0.8100000023841858
-2.0,-2.0,-0.8999999761581421
-2.0,-2.0,-1.0
-2.0,-2.0,0.6560999751091003
-2.0,-2.0,0.7289999723434448
-2.0,-2.0,0.8100000023841858
-2.0,0.8999999761581421,-2.0
-2.0,-2.0,1.0
-2.0,-2.0,0.6560999751091003
-2.0,-2.0,0.7289999723434448
0.8100000023841858,-2.0,-2.0
-2.0,0.8999999761581421,-2.0
-2.0,-2.0,1.0
-2.0,-2.0,-0.8999999761581421
-1.0,-2.0,-2.0
-2.0,-2.0,-0.8999999761581421
-2.0,-2.0,-1.0
-2.0,-2.0,0.8999999761581421
-2.0,1.0,-2.0
-2.0,-2.0,0.8999999761581421
-2.0,1.0,-2.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-0.4782969057559967,-2.0
-2.0,-2.0,-0.5314409732818604
-0.5904899835586548,-2.0,-2.0
-2.0,-0.6560999751091003,-2.0
-2.0,-2.0,-0.7289999723434448
-0.8100000023841858,-2.0,-2.0
-2.0,-2.0,-0.8999999761581421
-1.0,-2.0,-2.0
-2.0,-2.0,-0.4782969057559967
-2.0,-2.0,-0.5314409732818604
-2.0,-0.5904899835586548,-2.0
-2.0,-2.0,-0.6560999751091003
-2.0,-2.0,-0.7289999723434448
-2.0,-2.0,-0.8100000023841858
-0.8999999761581421,-2.0,-2.0
-2.0,-2.0,-1.0
-2.0,-2.0,0.4782969057559967
-2.0,-2.0,0.5314409732818604
-2.0,-2.0,0.5904899835586548
-2.0,-2.0,0.6560999751091003
-2.0,-2.0,0.7289999723434448
-2.0,0.8100000023841858,-2.0
-2.0,0.8999999761581421,-2.0
-2.0,1.0,-2.0
-2.0,-2.0,0.4782969057559967
-2.0,0.5314409732818604,-2.0
0.5904899835586548,-2.0,-2.0
-2.0,-2.0,0.6560999751091003
0.7289999723434448,-2.0,-2.0
-2.0,0.8100000023841858,-2.0
-2.0,0.8999999761581421,-2.0
-2.0,1.0,-2.0
-2.0,-2.0,0.4782969057559967
0.5314409732818604,-2.0,-2.0
-2.0,-2.0,0.5904899835586548
-2.0,0.6560999751091003,-2.0
0.7289999723434448,-2.0,-2.0
-2.0,-2.0,0.8100000023841858
-2.0,0.8999999761581421,-2.0
1.0,-2.0,-2.0
-2.0,-2.0,0.4782969057559967
-2.0,-2.0,0.5314409732818604
-2.0,-2.0,0.5904899835586548
-2.0,-2.0,0.6560999751091003
-2.0,0.7289999723434448,-2.0
-2.0,0.8100000023841858,-2.0
-2.0,0.8999999761581421,-2.0
-2.0,-2.0,1.0
-2.0,-2.0,-0.4782969057559967
-2.0,-2.0,-0.5314409732818604
-2.0,-2.0,-0.5904899835586548
-0.6560999751091003,-2.0,-2.0
-2.0,-0.7289999723434448,-2.0
-2.0,-2.0,-0.8100000023841858
-2.0,-0.8999999761581421,-2.0
-2.0,-1.0,-2.0
-2.0,-2.0,-0.4782969057559967
-2.0,-2.0,-0.5314409732818604
-2.0,-2.0,-0.5904899835586548
-2.0,-2.0,-0.6560999751091003
-2.0,-2.0,-0.7289999723434448
-2.0,-2.0,-0.8100000023841858
-2.0,-0.8999999761581421,-2.0
-2.0,-1.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-2.0,0.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
0.0,-2.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,-0.8999999761581421,-2.0
-2.0,-2.0,-1.0
-2.0,-0.8999999761581421,-2.0
-2.0,-2.0,-1.0
-2.0,-2.0,0.8999999761581421
-2.0,-2.0,1.0
-2.0,-2.0,0.8999999761581421
-2.0,1.0,-2.0
-2.0,-2.0,-0.7289999723434448
-2.0,-2.0,-0.8100000023841858
-2.0,-2.0,-0.8999999761581421
-2.0,-2.0,-1.0
-2.0,-0.7289999723434448,-2.0
-2.0,-0.8100000023841858,-2.0
-2.0,-2.0,-0.8999999761581421
-2.0,-1.0,-2.0
-2.0,-2.0,0.7289999723434448
-2.0,-2.0,0.8100000023841858
-2.0,-2.0,0.8999999761581421
1.0,-2.0,-2.0
-2.0,-2.0,0.7289999723434448
-2.0,-2.0,0.8100000023841858
-2.0,-2.0,0.8999999761581421
1.0,-2.0,-2.0
-2.0,-2.0,-0.4782969057559967
-2.0,-2.0,-0.5314409732818604
-2.0,-2.0,-0.5904899835586548
-2.0,-0.6560999751091003,-2.0
-2.0,-2.0,-0.7289999723434448
-2.0,-2.0,-0.8100000023841858
-0.8999999761581421,-2.0,-2.0
-2.0,-2.0,-1.0
-2.0,-0.4782969057559967,-2.0
-2.0,-2.0,-0.5314409732818604
-2.0,-0.5904899835586548,-2.0
-0.6560999751091003,-2.0,-2.0
-2.0,-2.0,-0.7289999723434448
-0.8100000023841858,-2.0,-2.0
-2.0,-2.0,-0.8999999761581421
-1.0,-2.0,-2.0
-2.0,0.4782969057559967,-2.0
-2.0,0.5314409732818604,-2.0
-2.0,-2.0,0.5904899835586548
-2.0,-2.0,0.6560999751091003
-2.0,-2.0,0.7289999723434448
-2.0,-2.0,0.8100000023841858
-2.0,0.8999999761581421,-2.0
-2.0,-2.0,1.0
-2.0,0.4782969057559967,-2.0
-2.0,0.5314409732818604,-2.0
-2.0,-2.0,0.5904899835586548
-2.0,-2.0,0.6560999751091003
-2.0,-2.0,0.7289999723434448
-2.0,-2.0,0.8100000023841858
-2.0,0.8999999761581421,-2.0
-2.0,-2.0,1.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
-2.0,0.0,-2.0
